"Filename","Score","Grade","Issues","Fractions","Units","Lines","Punctuation"
"20250521_132100(1).txt","100","A+","Perfect","2","8","32","8"
"20250529_132150.txt","100","A+","Perfect","5","7","37","13"
"20250529_132425.txt","100","A+","Perfect","4","7","25","7"
"20250603_113954.txt","100","A+","Perfect","0","6","14","5"
"20250610_205336.txt","100","A+","Perfect","0","3","28","10"
"20250521_134044.txt","99","A+","Corrupted","0","6","28","9"
"20250529_132326.txt","99","A+","Corrupted","2","3","25","7"
"20250603_122124.txt","99","A+","Corrupted","2","7","17","10"
"20250612_013437.txt","99","A+","Corrupted","2","11","24","11"
"20250612_014516.txt","99","A+","Corrupted","0","10","30","14"
"20250612_015153.txt","99","A+","Corrupted","0","4","31","10"
"20250612_022122.txt","99","A+","Corrupted","5","6","14","10"
"20250612_132830.txt","99","A+","Corrupted","0","6","22","17"
"20250519_220402(1).txt","98","A+","Corrupted","3","4","15","12"
"20250528_154705.txt","98","A+","Corrupted","12","31","47","32"
"20250603_115640.txt","98","A+","Corrupted","0","4","26","20"
"20250611_001759.txt","98","A+","Corrupted","0","2","35","16"
"20250612_134205.txt","98","A+","Corrupted","0","3","22","11"
"20250521_182705.txt","97","A+","Corrupted","5","10","14","12"
"20250528_161702.txt","97","A+","Corrupted","9","12","37","37"
"20250529_210227(1).txt","97","A+","Corrupted","0","2","15","11"
"20250610_233649.txt","97","A+","Corrupted","0","3","39","17"
"20250519_220402.txt","96","A+","Corrupted","6","6","20","20"
"20250521_182723.txt","96","A+","Corrupted","5","9","14","12"
"20250528_151447.txt","96","A+","Corrupted","8","16","29","21"
"20250528_153945.txt","96","A+","Corrupted","0","2","34","11"
"20250521_132110(1).txt","95","A+","MinimalFractions","1","6","26","11"
"20250528_152434.txt","95","A+","Corrupted","6","9","28","26"
"20250528_153011.txt","95","A+","Corrupted","11","20","45","40"
"20250529_132242.txt","95","A+","MinimalFractions","1","2","22","9"
"20250603_113008.txt","95","A+","MinimalCookingTerms","3","4","9","6"
"20250611_005058.txt","95","A+","MinimalFractions","1","10","21","15"
"20250612_013812.txt","95","A+","MinimalCookingTerms","0","4","11","3"
"20250612_133539.txt","95","A+","MinimalCookingTerms","0","4","41","20"
"20250528_161236.txt","94","A","Corrupted","11","21","46","46"
"20250603_135459.txt","94","A","Corrupted","0","6","32","23"
"20250610_183123.txt","94","A","Corrupted|MinimalFractions","1","9","40","14"
"20250612_123105.txt","94","A","Corrupted|MinimalCookingTerms","0","2","30","14"
"20250528_151336.txt","93","A","Corrupted","7","12","33","35"
"20250528_152328.txt","93","A","Corrupted","12","16","43","48"
"20250528_161209.txt","93","A","Corrupted","16","17","39","56"
"20250528_161750.txt","93","A","Corrupted","8","14","38","50"
"20250529_210338.txt","93","A","Corrupted","0","5","20","19"
"20250529_210518.txt","93","A","Corrupted","0","3","19","26"
"20250521_200640.txt","92","A","Corrupted","2","5","30","13"
"20250528_151116.txt","92","A","Corrupted","15","23","47","52"
"20250528_152929.txt","92","A","Corrupted","4","11","37","33"
"20250603_113347.txt","92","A","Corrupted|MinimalCookingTerms","3","7","12","9"
"20250612_013122.txt","92","A","Corrupted|MinimalFractions","1","4","17","8"
"20250612_013205.txt","92","A","Corrupted|MinimalFractions","1","13","39","27"
"20250612_021653.txt","92","A","Corrupted|MinimalFractions","1","16","36","31"
"20250612_021945.txt","92","A","Corrupted|MinimalFractions","1","18","35","24"
"20250612_134044.txt","92","A","Corrupted|MinimalCookingTerms","0","4","27","11"
"20250529_213043.txt","91","A","Corrupted|MinimalCookingTerms","0","5","16","16"
"20250603_115053.txt","91","A","Corrupted|MinimalFractions","1","3","32","21"
"20250603_134223.txt","91","A","Corrupted|MinimalFractions","1","4","15","41"
"20250610_182427.txt","91","A","Corrupted|MinimalFractions","1","6","39","23"
"20250611_003448.txt","91","A","Corrupted|MinimalFractions","1","8","37","18"
"20250612_134245.txt","91","A","Corrupted|MinimalCookingTerms","0","2","34","18"
"20250612_165204.txt","91","A","Corrupted","0","4","39","20"
"20250521_204125.txt","90","A","Corrupted","5","14","36","30"
"20250528_142531.txt","90","A","MinimalUnits","0","1","12","11"
"20250528_151022.txt","90","A","Corrupted","14","26","51","43"
"20250528_171550.txt","90","A","Corrupted|MinimalCookingTerms","3","5","43","22"
"20250529_024507.txt","90","A","MinimalUnits","0","1","14","14"
"20250529_133858.txt","90","A","Corrupted|MinimalFractions","1","9","29","19"
"20250529_211257.txt","90","A","MinimalUnits","0","1","23","19"
"20250603_120912.txt","90","A","Corrupted","3","13","66","45"
"20250612_130853.txt","90","A","Corrupted","0","2","59","50"
"20250528_165150.txt","89","A-","Corrupted|MinimalUnits","0","1","18","11"
"20250529_144925.txt","89","A-","Corrupted|MinimalFractions","1","6","45","38"
"20250529_145006.txt","89","A-","Corrupted|MinimalFractions","1","7","17","15"
"20250602_205503.txt","89","A-","Corrupted|MinimalFractions|MinimalCookingTerms","1","4","36","20"
"20250603_122514.txt","89","A-","Corrupted|MinimalFractions","1","8","19","28"
"20250610_232814.txt","89","A-","Corrupted","2","20","36","221"
"20250611_173144.txt","89","A-","Corrupted","2","24","53","58"
"20250612_023534.txt","89","A-","Corrupted","6","6","20","23"
"20250612_171218.txt","89","A-","Corrupted|MinimalFractions","1","7","31","36"
"20250519_204121.txt","88","A-","NoFractions","0","6","64","22"
"20250521_132106.txt","88","A-","NoFractions","0","3","26","13"
"20250521_165331(1).txt","88","A-","NoFractions","0","12","36","18"
"20250521_202355(1).txt","88","A-","NoFractions","0","5","13","18"
"20250521_203220.txt","88","A-","Corrupted|MinimalFractions","1","8","18","18"
"20250521_205246.txt","88","A-","NoFractions","0","8","58","21"
"20250528_142844.txt","88","A-","NoFractions","0","6","24","34"
"20250528_144138.txt","88","A-","NoFractions","0","23","42","33"
"20250528_153429.txt","88","A-","NoFractions","0","3","30","19"
"20250528_161035.txt","88","A-","NoFractions","0","2","38","19"
"20250528_165625.txt","88","A-","NoFractions","0","4","28","16"
"20250528_165729.txt","88","A-","NoFractions","0","5","27","21"
"20250528_232514.txt","88","A-","NoFractions","0","10","33","18"
"20250528_234838.txt","88","A-","NoFractions","0","2","22","10"
"20250529_024542.txt","88","A-","NoFractions","0","2","19","15"
"20250529_133309.txt","88","A-","NoFractions","0","8","24","16"
"20250529_210100.txt","88","A-","Corrupted|MinimalUnits","0","1","10","10"
"20250529_214245.txt","88","A-","Corrupted","3","26","48","47"
"20250602_211333.txt","88","A-","NoFractions","0","2","14","11"
"20250603_111451.txt","88","A-","NoFractions","0","8","45","13"
"20250610_184331.txt","88","A-","NoFractions","0","17","58","21"
"20250610_203133.txt","88","A-","Corrupted|MinimalFractions","1","3","35","27"
"20250611_160204.txt","88","A-","NoFractions","0","4","18","8"
"20250611_161105.txt","88","A-","NoFractions","0","6","60","19"
"20250611_161315.txt","88","A-","NoFractions","0","3","24","11"
"20250611_235000.txt","88","A-","NoFractions","0","9","27","18"
"20250612_013007.txt","88","A-","NoFractions","0","6","20","11"
"20250612_014718.txt","88","A-","NoFractions","0","7","22","5"
"20250612_015049.txt","88","A-","NoFractions","0","5","29","9"
"20250612_015349.txt","88","A-","NoFractions","0","5","13","5"
"20250612_015640.txt","88","A-","NoFractions","0","7","32","13"
"20250612_015736.txt","88","A-","NoFractions","0","5","19","11"
"20250612_131007.txt","88","A-","NoFractions","0","2","8","7"
"20250612_132131.txt","88","A-","Corrupted|FewCookingTerms","0","2","18","8"
"20250519_194510.txt","87","A-","Corrupted|NoFractions","0","3","12","11"
"20250520_011825(1).txt","87","A-","Corrupted","0","2","20","15"
"20250521_150006.txt","87","A-","Corrupted|MinimalUnits","0","1","23","12"
"20250521_170709(1).txt","87","A-","Corrupted|NoFractions","0","7","23","4"
"20250521_200731.txt","87","A-","Corrupted|NoFractions","0","4","24","15"
"20250521_202520.txt","87","A-","Corrupted|NoFractions","0","8","23","9"
"20250521_232034.txt","87","A-","Corrupted|NoFractions","0","6","34","33"
"20250528_142636.txt","87","A-","Corrupted|NoFractions","0","9","18","14"
"20250528_151558.txt","87","A-","Corrupted|NoFractions","0","5","31","10"
"20250528_152728.txt","87","A-","Corrupted|NoFractions","0","2","75","31"
"20250528_162406.txt","87","A-","Corrupted|NoFractions","0","10","26","11"
"20250528_165659.txt","87","A-","Corrupted|NoFractions","0","3","16","9"
"20250528_171832.txt","87","A-","Corrupted|MinimalUnits","0","1","31","29"
"20250528_222411.txt","87","A-","Corrupted|NoFractions","0","7","15","5"
"20250528_234220.txt","87","A-","Corrupted|NoFractions","0","2","29","12"
"20250529_002916.txt","87","A-","Corrupted|NoFractions","0","2","51","21"
"20250529_003127.txt","87","A-","Corrupted|NoFractions","0","3","22","12"
"20250529_024256.txt","87","A-","Corrupted|NoFractions","0","2","23","10"
"20250529_024612.txt","87","A-","Corrupted|NoFractions","0","2","30","9"
"20250529_133340.txt","87","A-","Corrupted|NoFractions","0","3","15","8"
"20250529_145311(1).txt","87","A-","Corrupted|MinimalFractions","1","7","47","42"
"20250529_211546.txt","87","A-","Corrupted|MinimalFractions","1","9","19","21"
"20250529_213229.txt","87","A-","Corrupted|NoFractions","0","2","18","10"
"20250603_111153.txt","87","A-","Corrupted","3","4","19","13"
"20250603_111340.txt","87","A-","Corrupted|NoFractions","0","12","28","7"
"20250603_121712.txt","87","A-","Corrupted|NoFractions","0","3","31","16"
"20250603_121856.txt","87","A-","Corrupted|NoFractions","0","5","15","9"
"20250603_121943.txt","87","A-","Corrupted|NoFractions","0","9","20","14"
"20250603_135236.txt","87","A-","Corrupted|NoFractions","0","5","13","10"
"20250610_182935.txt","87","A-","Corrupted|NoFractions","0","6","33","13"
"20250610_183009.txt","87","A-","Corrupted|NoFractions","0","9","31","11"
"20250610_183053.txt","87","A-","Corrupted|NoFractions","0","10","37","13"
"20250610_183233.txt","87","A-","Corrupted|NoFractions","0","8","33","15"
"20250610_183531.txt","87","A-","Corrupted|NoFractions","0","7","20","10"
"20250610_183622.txt","87","A-","Corrupted|NoFractions","0","7","27","9"
"20250610_183652.txt","87","A-","Corrupted|NoFractions","0","6","31","15"
"20250610_183721.txt","87","A-","Corrupted|NoFractions","0","9","33","15"
"20250610_183756.txt","87","A-","Corrupted|NoFractions","0","10","30","16"
"20250610_183831.txt","87","A-","Corrupted|NoFractions","0","4","40","18"
"20250610_183912.txt","87","A-","Corrupted|NoFractions","0","7","33","15"
"20250610_183953.txt","87","A-","Corrupted|NoFractions","0","8","31","15"
"20250610_193730.txt","87","A-","Corrupted|NoFractions","0","9","33","23"
"20250611_001506.txt","87","A-","Corrupted|NoFractions","0","6","18","5"
"20250611_004122.txt","87","A-","Corrupted|NoFractions","0","4","22","7"
"20250611_005002.txt","87","A-","Corrupted|NoFractions","0","12","20","7"
"20250611_161217.txt","87","A-","Corrupted|NoFractions","0","7","43","15"
"20250611_170035.txt","87","A-","Corrupted|NoFractions","0","6","37","10"
"20250611_191754.txt","87","A-","Corrupted","0","3","43","29"
"20250612_012623.txt","87","A-","Corrupted|NoFractions","0","7","28","16"
"20250612_015245.txt","87","A-","Corrupted|NoFractions","0","9","47","10"
"20250612_125243.txt","87","A-","Corrupted|NoFractions","0","2","29","16"
"20250612_130511.txt","87","A-","Corrupted|NoFractions","0","8","13","2"
"20250612_133754.txt","87","A-","Corrupted|NoFractions","0","8","23","5"
"20250612_134812.txt","87","A-","Corrupted|NoFractions","0","8","47","25"
"20250612_135157.txt","87","A-","Corrupted|NoFractions","0","7","28","15"
"20250612_135805.txt","87","A-","Corrupted|NoFractions","0","5","22","15"
"20250612_142359.txt","87","A-","Corrupted|NoFractions","0","6","12","17"
"20250612_144403.txt","87","A-","Corrupted|NoFractions","0","8","48","26"
"20250612_170630.txt","87","A-","Corrupted|NoFractions","0","7","54","26"
"20250612_170801.txt","87","A-","Corrupted|NoFractions","0","6","30","14"
"20250519_205555 (2).txt","86","A-","Corrupted|NoFractions","0","2","20","17"
"20250521_134804(1).txt","86","A-","Corrupted|NoFractions","0","2","48","17"
"20250521_195922.txt","86","A-","Corrupted|NoFractions","0","8","30","34"
"20250521_231931.txt","86","A-","Corrupted|NoFractions","0","4","35","10"
"20250521_232324.txt","86","A-","Corrupted|NoFractions","0","5","23","24"
"20250528_143607.txt","86","A-","Corrupted","0","2","43","33"
"20250528_153752.txt","86","A-","Corrupted|NoFractions","0","2","22","15"
"20250528_154041.txt","86","A-","Corrupted|NoFractions","0","7","19","28"
"20250528_154317.txt","86","A-","Corrupted|NoFractions","0","10","17","14"
"20250528_161347.txt","86","A-","Corrupted|NoFractions","0","6","39","11"
"20250528_162332.txt","86","A-","Corrupted|NoFractions","0","4","38","17"
"20250528_170622.txt","86","A-","Corrupted|NoFractions","0","4","40","21"
"20250528_170756.txt","86","A-","Corrupted|NoFractions","0","4","30","23"
"20250528_172756.txt","86","A-","Corrupted|NoFractions","0","2","27","18"
"20250528_232702.txt","86","A-","Corrupted|NoFractions","0","9","39","31"
"20250528_235216.txt","86","A-","Corrupted|NoFractions","0","5","41","14"
"20250528_235727.txt","86","A-","Corrupted|NoFractions","0","3","30","15"
"20250529_000141.txt","86","A-","Corrupted|NoFractions","0","4","44","24"
"20250529_013516.txt","86","A-","Corrupted|NoFractions","0","4","23","16"
"20250529_013811(1).txt","86","A-","Corrupted|NoFractions","0","3","34","28"
"20250529_132747.txt","86","A-","Corrupted|NoFractions","0","10","19","14"
"20250529_133208.txt","86","A-","Corrupted|NoFractions","0","6","36","11"
"20250529_133833.txt","86","A-","Corrupted|NoFractions","0","4","15","14"
"20250529_145903.txt","86","A-","Corrupted","0","3","48","82"
"20250529_213416.txt","86","A-","Corrupted|NoFractions","0","6","10","9"
"20250603_132852.txt","86","A-","Corrupted|NoFractions","0","5","18","17"
"20250603_134419.txt","86","A-","Corrupted|NoFractions","0","9","21","57"
"20250603_134644.txt","86","A-","Corrupted|NoFractions","0","3","14","6"
"20250603_135825.txt","86","A-","Corrupted|NoFractions","0","6","26","33"
"20250610_183203.txt","86","A-","Corrupted|NoFractions","0","7","22","13"
"20250610_184456.txt","86","A-","Corrupted","0","2","48","53"
"20250610_201029.txt","86","A-","Corrupted|NoFractions","0","8","33","23"
"20250610_202200.txt","86","A-","Corrupted|NoFractions","0","6","14","10"
"20250610_231249.txt","86","A-","Corrupted|MinimalFractions","1","22","29","30"
"20250610_233951.txt","86","A-","Corrupted|NoFractions","0","7","19","10"
"20250610_234203.txt","86","A-","Corrupted|NoFractions","0","12","22","5"
"20250611_001618.txt","86","A-","Corrupted|NoFractions","0","8","35","15"
"20250611_011323.txt","86","A-","Corrupted|NoFractions","0","8","32","20"
"20250611_011434.txt","86","A-","Corrupted|NoFractions","0","4","43","18"
"20250611_160831.txt","86","A-","Corrupted|NoFractions","0","3","36","18"
"20250612_012655.txt","86","A-","Corrupted|NoFractions","0","8","22","7"
"20250612_013318.txt","86","A-","Corrupted|NoFractions","0","10","38","15"
"20250612_013400.txt","86","A-","Corrupted|NoFractions","0","9","22","13"
"20250612_013609.txt","86","A-","Corrupted|NoFractions","0","7","42","31"
"20250612_013855.txt","86","A-","Corrupted|NoFractions","0","9","25","13"
"20250612_014154.txt","86","A-","Corrupted|NoFractions","0","14","29","14"
"20250612_014910.txt","86","A-","Corrupted|NoFractions","0","5","28","8"
"20250612_015857.txt","86","A-","Corrupted|NoFractions","0","6","25","12"
"20250612_024142.txt","86","A-","Corrupted|NoFractions","0","9","35","23"
"20250612_122839.txt","86","A-","Corrupted|NoFractions","0","9","20","12"
"20250612_124440.txt","86","A-","Corrupted|NoFractions","0","14","70","26"
"20250612_124923.txt","86","A-","Corrupted|NoFractions","0","9","51","23"
"20250612_125100.txt","86","A-","Corrupted|NoFractions","0","9","22","8"
"20250612_125347.txt","86","A-","Corrupted|NoFractions","0","9","34","18"
"20250612_130709.txt","86","A-","Corrupted|NoFractions","0","5","30","25"
"20250612_132201.txt","86","A-","Corrupted|NoFractions","0","5","28","24"
"20250612_132423.txt","86","A-","Corrupted|NoFractions","0","13","49","32"
"20250612_132457.txt","86","A-","Corrupted|NoFractions","0","10","39","29"
"20250612_134604.txt","86","A-","Corrupted|NoFractions","0","5","26","17"
"20250612_135053.txt","86","A-","Corrupted|MinimalUnits","0","1","40","28"
"20250612_143411.txt","86","A-","Corrupted|NoFractions","0","9","11","14"
"20250612_165447.txt","86","A-","Corrupted|NoFractions","0","15","19","18"
"20250612_171037.txt","86","A-","Corrupted|NoFractions","0","10","22","18"
"20250612_172013.txt","86","A-","Corrupted|NoFractions","0","6","19","10"
"20250612_172123.txt","86","A-","Corrupted|NoFractions","0","9","30","14"
"20250519_204942.txt","85","A-","Corrupted|NoFractions","0","4","33","14"
"20250519_215819(1).txt","85","A-","Corrupted|NoFractions","0","2","18","24"
"20250520_130847.txt","85","A-","Corrupted|NoFractions","0","3","31","15"
"20250521_015010.txt","85","A-","Corrupted|MinimalFractions|MinimalCookingTerms","1","2","28","15"
"20250521_133039(1).txt","85","A-","Corrupted|NoFractions","0","2","25","12"
"20250521_133051(1).txt","85","A-","Corrupted|NoFractions","0","7","39","20"
"20250521_143811(1).txt","85","A-","Corrupted|NoFractions","0","3","45","15"
"20250521_195830.txt","85","A-","Corrupted|MinimalFractions","1","4","22","28"
"20250521_203023.txt","85","A-","Corrupted|NoFractions","0","5","29","17"
"20250521_203532.txt","85","A-","Corrupted|NoFractions","0","5","25","15"
"20250528_142939.txt","85","A-","Corrupted|NoFractions","0","10","22","22"
"20250528_153313.txt","85","A-","Corrupted|NoFractions","0","5","27","15"
"20250528_154830.txt","85","A-","Corrupted|NoFractions","0","4","35","22"
"20250528_160725.txt","85","A-","Corrupted|NoFractions","0","8","22","19"
"20250528_161421.txt","85","A-","Corrupted|NoFractions","0","8","86","32"
"20250528_162024.txt","85","A-","Corrupted|NoFractions","0","3","23","12"
"20250528_162506.txt","85","A-","Corrupted|NoFractions","0","17","50","15"
"20250528_164756.txt","85","A-","Corrupted|NoFractions","0","4","29","12"
"20250528_164848.txt","85","A-","NoUnits","0","0","20","11"
"20250528_171015.txt","85","A-","Corrupted|NoFractions","0","2","32","28"
"20250528_171459.txt","85","A-","Corrupted|NoFractions","0","4","31","23"
"20250528_171730.txt","85","A-","Corrupted|NoFractions","0","2","14","14"
"20250528_172902.txt","85","A-","Corrupted|NoFractions","0","9","48","23"
"20250528_173538.txt","85","A-","Corrupted|NoFractions","0","5","26","22"
"20250528_233837.txt","85","A-","Corrupted|NoFractions","0","3","51","26"
"20250528_235003.txt","85","A-","Corrupted|NoFractions","0","2","25","6"
"20250529_013640.txt","85","A-","NoUnits","0","0","19","9"
"20250529_021725.txt","85","A-","Corrupted|MinimalCookingTerms","0","2","37","43"
"20250529_022100.txt","85","A-","Corrupted|NoFractions","0","5","13","8"
"20250529_024942.txt","85","A-","Corrupted|NoFractions","0","5","34","25"
"20250529_132912.txt","85","A-","Corrupted|NoFractions","0","3","24","19"
"20250529_133812.txt","85","A-","Corrupted|NoFractions","0","7","17","9"
"20250529_144255.txt","85","A-","Corrupted","2","16","54","49"
"20250529_211803.txt","85","A-","Corrupted|NoFractions","0","3","32","8"
"20250529_211846.txt","85","A-","Corrupted|NoFractions","0","3","15","6"
"20250529_214051.txt","85","A-","Corrupted|MinimalFractions","1","16","48","56"
"20250529_214134.txt","85","A-","Corrupted|MinimalFractions","1","21","46","47"
"20250603_111235.txt","85","A-","Corrupted|NoFractions","0","22","44","32"
"20250603_121807.txt","85","A-","MinimalUnits|MinimalCookingTerms","0","1","22","6"
"20250603_122039.txt","85","A-","Corrupted|NoFractions","0","10","15","17"
"20250603_123723.txt","85","A-","Corrupted|NoFractions","0","6","41","18"
"20250603_135047.txt","85","A-","Corrupted|NoFractions","0","4","16","12"
"20250603_135657.txt","85","A-","Corrupted|NoFractions","0","9","22","15"
"20250610_183436.txt","85","A-","Corrupted|NoFractions","0","8","27","14"
"20250610_193346.txt","85","A-","Corrupted|NoFractions","0","16","45","56"
"20250610_194732.txt","85","A-","Corrupted|NoFractions","0","13","44","42"
"20250610_194911.txt","85","A-","Corrupted|NoFractions","0","16","40","38"
"20250610_202321.txt","85","A-","Corrupted|NoFractions","0","17","29","35"
"20250610_204012.txt","85","A-","Corrupted|NoFractions","0","9","23","24"
"20250610_204109.txt","85","A-","Corrupted|NoFractions","0","14","36","26"
"20250610_233741.txt","85","A-","Corrupted|NoFractions","0","5","39","13"
"20250610_234121.txt","85","A-","Corrupted|NoFractions","0","9","39","15"
"20250611_003412.txt","85","A-","Corrupted|NoFractions","0","5","35","14"
"20250611_003651.txt","85","A-","Corrupted|NoFractions","0","6","40","16"
"20250611_003752.txt","85","A-","Corrupted|NoFractions","0","7","35","16"
"20250611_004222.txt","85","A-","Corrupted|NoFractions","0","4","40","15"
"20250611_011247.txt","85","A-","Corrupted|NoFractions","0","7","29","7"
"20250611_155956.txt","85","A-","Corrupted|NoFractions","0","8","49","25"
"20250611_160651.txt","85","A-","Corrupted|NoFractions","0","8","31","15"
"20250611_160910.txt","85","A-","Corrupted|NoFractions","0","8","62","29"
"20250611_161421.txt","85","A-","Corrupted|MinimalUnits","0","1","27","10"
"20250611_165837.txt","85","A-","Corrupted|NoFractions","0","8","33","14"
"20250611_165906.txt","85","A-","Corrupted|NoFractions","0","7","25","12"
"20250611_170312.txt","85","A-","Corrupted|NoFractions","0","3","25","19"
"20250612_013239.txt","85","A-","MinimalFractions|FewCookingTerms","1","8","24","6"
"20250612_013509.txt","85","A-","Corrupted|NoFractions","0","9","23","14"
"20250612_013745.txt","85","A-","NoFractions|LowPunctuation","0","10","27","4"
"20250612_013934.txt","85","A-","Corrupted|NoFractions","0","11","30","15"
"20250612_014107.txt","85","A-","Corrupted|NoFractions","0","18","44","24"
"20250612_014426.txt","85","A-","Corrupted|NoFractions","0","18","40","32"
"20250612_020042.txt","85","A-","Corrupted|NoFractions","0","6","31","17"
"20250612_125155.txt","85","A-","NoFractions|LowPunctuation","0","6","9","1"
"20250612_130403.txt","85","A-","Corrupted|NoFractions","0","4","42","31"
"20250612_130747.txt","85","A-","Corrupted|NoFractions","0","9","45","11"
"20250612_132303.txt","85","A-","Corrupted|NoFractions","0","11","62","23"
"20250612_132616.txt","85","A-","Corrupted|NoFractions","0","8","33","22"
"20250612_134950.txt","85","A-","Corrupted|NoFractions","0","9","36","19"
"20250612_143247.txt","85","A-","Corrupted|NoFractions","0","9","27","27"
"20250612_165115.txt","85","A-","Corrupted|NoFractions","0","13","37","31"
"20250612_170858.txt","85","A-","Corrupted|NoFractions","0","5","30","16"
"20250612_171839.txt","85","A-","Corrupted|MinimalFractions","1","7","36","45"
"20250519_190841(1).txt","84","B+","Corrupted|NoFractions","0","9","21","9"
"20250519_194424.txt","84","B+","Corrupted|NoFractions","0","3","25","20"
"20250519_194440.txt","84","B+","Corrupted|NoFractions","0","3","33","23"
"20250519_221103(1).txt","84","B+","Corrupted|MinimalCookingTerms","0","2","40","25"
"20250521_002131.txt","84","B+","Corrupted|NoFractions","0","5","16","15"
"20250521_112037.txt","84","B+","Corrupted|NoFractions","0","8","13","20"
"20250521_201003.txt","84","B+","Corrupted|NoFractions","0","4","39","12"
"20250521_201829.txt","84","B+","Corrupted|NoFractions","0","8","20","20"
"20250521_201929.txt","84","B+","Corrupted|NoFractions","0","5","28","17"
"20250521_202026.txt","84","B+","Corrupted|NoFractions","0","6","37","14"
"20250521_202814.txt","84","B+","Corrupted|NoFractions","0","3","28","26"
"20250521_203939.txt","84","B+","Corrupted|NoFractions","0","4","21","15"
"20250528_162928.txt","84","B+","Corrupted|NoFractions","0","8","52","25"
"20250528_163324.txt","84","B+","Corrupted|NoFractions","0","5","34","26"
"20250528_164052.txt","84","B+","Corrupted|NoFractions","0","2","31","14"
"20250528_170033.txt","84","B+","Corrupted|NoFractions","0","4","44","26"
"20250528_172136.txt","84","B+","Corrupted|NoUnits","0","0","20","12"
"20250528_172231.txt","84","B+","Corrupted|NoFractions","0","7","42","23"
"20250528_232414.txt","84","B+","Corrupted|NoFractions","0","13","38","21"
"20250528_232639.txt","84","B+","Corrupted|NoFractions","0","11","40","34"
"20250529_002947.txt","84","B+","Corrupted|NoFractions","0","5","53","15"
"20250529_013611.txt","84","B+","Corrupted|NoFractions","0","3","34","16"
"20250529_013730.txt","84","B+","Corrupted|NoFractions","0","4","33","31"
"20250529_014530.txt","84","B+","Corrupted|NoUnits","2","0","21","6"
"20250529_024213.txt","84","B+","Corrupted|NoFractions","0","2","22","21"
"20250529_024723.txt","84","B+","Corrupted|NoFractions","0","3","27","13"
"20250529_133134.txt","84","B+","Corrupted|NoFractions","0","9","17","13"
"20250529_133741.txt","84","B+","Corrupted|NoFractions","0","8","35","14"
"20250529_140439.txt","84","B+","Corrupted|NoFractions","0","11","48","22"
"20250529_145032.txt","84","B+","Corrupted|MinimalFractions|MinimalCookingTerms","1","6","29","12"
"20250529_145631.txt","84","B+","Corrupted|MinimalFractions","1","19","52","44"
"20250529_205932.txt","84","B+","Corrupted|NoFractions","0","3","19","10"
"20250529_210011.txt","84","B+","Corrupted|FewCookingTerms|ShortContent","0","2","4","1"
"20250529_211111.txt","84","B+","Corrupted","0","5","31","25"
"20250529_212138.txt","84","B+","Corrupted","2","23","53","71"
"20250529_213127.txt","84","B+","Corrupted|NoFractions","0","2","20","13"
"20250602_210541.txt","84","B+","Corrupted|NoFractions","0","5","37","21"
"20250603_111312.txt","84","B+","Corrupted|NoFractions|LowPunctuation","0","4","22","3"
"20250603_133144.txt","84","B+","Corrupted|NoFractions","0","6","27","24"
"20250603_134353.txt","84","B+","Corrupted|NoFractions","0","11","20","44"
"20250603_134545.txt","84","B+","Corrupted|NoFractions","0","2","15","6"
"20250603_135821.txt","84","B+","Corrupted|NoFractions","0","10","25","19"
"20250610_182846.txt","84","B+","Corrupted|NoFractions","0","8","31","15"
"20250610_201844.txt","84","B+","Corrupted|NoFractions","0","8","14","15"
"20250610_202458.txt","84","B+","Corrupted|NoFractions","0","13","22","23"
"20250611_001030.txt","84","B+","Corrupted|NoFractions","0","13","57","21"
"20250611_001438.txt","84","B+","Corrupted|NoFractions","0","6","32","16"
"20250611_001536.txt","84","B+","Corrupted|NoUnits","0","0","15","12"
"20250611_003220.txt","84","B+","Corrupted|NoFractions","0","3","35","24"
"20250611_004427.txt","84","B+","Corrupted|NoFractions|LowPunctuation","0","8","28","2"
"20250611_004910.txt","84","B+","Corrupted|NoFractions","0","8","21","13"
"20250611_011622.txt","84","B+","Corrupted|NoFractions","0","12","62","22"
"20250611_165948.txt","84","B+","Corrupted|NoFractions","0","2","28","17"
"20250611_173016.txt","84","B+","Corrupted|NoFractions","0","7","52","60"
"20250612_014222.txt","84","B+","Corrupted|NoFractions","0","8","16","6"
"20250612_014307.txt","84","B+","Corrupted|NoFractions","0","15","34","14"
"20250612_020852.txt","84","B+","Corrupted|NoFractions","0","6","52","13"
"20250612_021458.txt","84","B+","Corrupted|NoFractions","0","13","33","34"
"20250612_122633.txt","84","B+","Corrupted|NoFractions","0","6","32","18"
"20250612_122932.txt","84","B+","Corrupted|NoFractions","0","3","57","28"
"20250612_124847.txt","84","B+","Corrupted|NoFractions","0","3","38","18"
"20250612_130245.txt","84","B+","Corrupted|NoFractions","0","11","67","32"
"20250612_130446.txt","84","B+","Corrupted|NoFractions","0","7","48","25"
"20250612_130933.txt","84","B+","Corrupted|NoFractions","0","4","37","30"
"20250612_141132.txt","84","B+","Corrupted|NoFractions","0","7","12","14"
"20250612_141424.txt","84","B+","Corrupted|MinimalUnits|MinimalCookingTerms","0","1","9","13"
"20250612_165605.txt","84","B+","Corrupted|NoFractions","0","4","20","10"
"20250519_194428.txt","83","B+","Corrupted|MinimalUnits","0","1","34","22"
"20250519_215712(1).txt","83","B+","Corrupted|NoFractions","0","6","25","22"
